id,cuisine
16815,italian
1025,chinese
42784,mexican
18319,british
34353,italian
44922,mexican
16240,italian
29745,italian
2336,cajun_creole
17294,korean
1449,greek
30410,italian
43341,mexican
39594,southern_us
8543,french
27176,southern_us
36562,mexican
23285,italian
26787,mexican
6506,french
8552,greek
46196,italian
22828,italian
43621,southern_us
47602,italian
14329,italian
2924,mexican
5741,mexican
10485,mexican
12878,french
21771,mexican
21059,italian
4148,southern_us
21537,southern_us
45452,mexican
15489,southern_us
46585,italian
18791,southern_us
40072,french
17587,indian
7758,chinese
2853,french
18218,indian
21720,indian
20872,italian
22022,moroccan
17887,italian
11422,italian
28294,italian
17435,greek
43716,spanish
40489,japanese
32770,thai
16078,mexican
46460,southern_us
12472,chinese
14100,japanese
14120,chinese
40951,french
30897,italian
16708,mexican
13341,indian
49029,italian
14064,japanese
1668,indian
28769,southern_us
7239,mexican
25963,chinese
34427,italian
6520,italian
10300,italian
1232,moroccan
42870,korean
33802,italian
46501,cajun_creole
32949,greek
4085,moroccan
30682,southern_us
47315,italian
28249,southern_us
1084,french
25559,british
30714,cajun_creole
13272,italian
6781,indian
43462,italian
8440,italian
23799,vietnamese
42977,italian
20214,korean
19527,southern_us
27604,italian
15134,mexican
21241,indian
3240,french
19794,southern_us
37385,chinese
5783,italian
30232,italian
26019,southern_us
48921,mexican
20762,italian
30226,italian
4783,italian
45445,italian
35042,brazilian
33632,italian
38332,italian
32651,chinese
19338,chinese
28320,mexican
1488,japanese
33940,mexican
2539,italian
29026,italian
25889,mexican
23589,italian
12933,indian
29127,italian
3207,british
45732,chinese
47696,greek
30481,italian
45419,thai
11406,indian
42319,italian
35370,mexican
42436,chinese
27895,italian
1645,chinese
8787,indian
7461,vietnamese
29368,southern_us
29881,italian
32040,italian
7843,southern_us
6254,thai
7747,southern_us
36361,greek
31378,southern_us
27634,mexican
48903,french
46841,italian
47660,cajun_creole
37772,italian
18485,italian
36815,mexican
45159,french
30140,italian
5126,italian
15363,japanese
169,indian
14652,southern_us
42988,mexican
26067,mexican
22917,italian
18652,italian
42035,chinese
39445,southern_us
41203,italian
27623,italian
142,mexican
27341,japanese
41923,mexican
49169,italian
16288,italian
9043,italian
49711,southern_us
21753,indian
40211,mexican
48168,irish
29426,mexican
45945,italian
33165,italian
40521,japanese
21437,greek
47064,chinese
47807,italian
32414,mexican
11265,french
27139,southern_us
39830,french
36628,moroccan
42118,chinese
5928,southern_us
37463,chinese
36066,greek
16508,mexican
11464,southern_us
17321,mexican
5914,japanese
19438,mexican
47580,italian
29886,cajun_creole
35229,mexican
39538,italian
10650,greek
48346,korean
44205,french
877,indian
40408,italian
4172,chinese
1663,southern_us
29813,french
3292,mexican
6288,southern_us
37606,italian
26786,chinese
2040,chinese
38025,southern_us
10171,southern_us
24997,italian
21397,italian
1217,italian
38381,mexican
1409,italian
15901,southern_us
42619,mexican
38670,italian
13511,italian
45294,greek
41236,mexican
33370,japanese
9032,italian
26182,mexican
21629,chinese
19518,mexican
11588,thai
3716,indian
47711,korean
47286,spanish
28877,chinese
40039,japanese
9224,chinese
24373,greek
45305,italian
30758,southern_us
48652,italian
24586,italian
26338,southern_us
1670,italian
37582,italian
48132,italian
46066,italian
34164,russian
66,mexican
11006,thai
28726,filipino
13320,mexican
6574,japanese
21779,korean
42114,italian
12197,italian
35257,italian
37169,italian
42169,korean
16124,mexican
6352,french
47452,british
7839,italian
5569,italian
30849,thai
25544,cajun_creole
4887,italian
11538,thai
35958,irish
31577,italian
12233,mexican
43454,cajun_creole
26373,italian
43145,italian
5308,italian
23614,chinese
36948,chinese
12315,japanese
30020,italian
19231,mexican
38534,greek
45750,french
48778,chinese
20026,mexican
22978,italian
26662,italian
46218,southern_us
39341,southern_us
38395,greek
18871,southern_us
12468,italian
13360,chinese
22233,southern_us
30352,french
13345,italian
6330,indian
12867,italian
35225,mexican
33826,thai
36993,mexican
44847,italian
10197,italian
28737,chinese
25095,indian
14063,italian
811,cajun_creole
20335,cajun_creole
30826,thai
4452,mexican
30862,italian
10282,mexican
47567,indian
16553,italian
5045,italian
47528,mexican
3979,southern_us
17254,italian
6293,french
42706,southern_us
47432,southern_us
45496,mexican
25936,italian
46258,italian
36625,british
4642,southern_us
35698,southern_us
19996,chinese
10388,japanese
36298,british
43253,mexican
1089,moroccan
47,indian
257,italian
16979,vietnamese
31697,indian
49012,southern_us
7592,mexican
44884,italian
41859,italian
9969,italian
45041,indian
48098,italian
27238,southern_us
4466,italian
11350,italian
30506,italian
439,filipino
4342,chinese
47474,french
25254,thai
18255,french
9547,chinese
3889,british
26976,italian
19218,indian
31837,italian
27254,moroccan
26282,southern_us
5443,chinese
11516,vietnamese
23265,southern_us
49204,moroccan
14502,mexican
22711,southern_us
27402,italian
4743,southern_us
13632,italian
46530,italian
12173,southern_us
44493,chinese
14241,mexican
3151,chinese
17375,italian
26969,korean
42219,mexican
49466,indian
7994,southern_us
16972,indian
44688,italian
25657,italian
40806,indian
10201,southern_us
47124,french
24523,southern_us
34597,thai
32015,southern_us
46696,chinese
49239,mexican
28501,italian
37207,french
38224,cajun_creole
18565,southern_us
46164,southern_us
4052,italian
28544,greek
10961,japanese
15916,italian
36744,mexican
41984,italian
48278,mexican
25010,mexican
21242,chinese
30310,cajun_creole
23801,brazilian
29614,mexican
34667,southern_us
48159,mexican
20747,irish
44625,italian
7173,southern_us
16676,moroccan
3667,mexican
36594,indian
26511,mexican
19351,french
48982,southern_us
27934,italian
22595,mexican
7256,southern_us
4306,cajun_creole
41919,italian
23236,southern_us
7329,thai
38382,thai
42257,southern_us
17600,mexican
40730,southern_us
1192,southern_us
37189,vietnamese
2913,italian
7118,italian
42223,mexican
25690,chinese
8267,thai
35989,indian
774,french
23158,thai
12071,italian
26537,southern_us
49537,indian
19990,french
27876,thai
20823,thai
31393,southern_us
23239,mexican
21141,italian
43585,southern_us
30493,chinese
42985,italian
31089,italian
46974,mexican
40018,korean
28153,italian
10967,korean
14240,indian
24871,mexican
16258,italian
28001,british
49299,southern_us
47808,southern_us
37960,french
34733,vietnamese
48741,southern_us
10230,southern_us
46275,italian
17152,british
36201,french
16907,southern_us
3244,french
11434,mexican
22402,italian
26624,mexican
21558,southern_us
4847,italian
17174,southern_us
21995,greek
27335,filipino
14696,mexican
48923,filipino
32508,mexican
36585,italian
15904,jamaican
19319,southern_us
17017,italian
35561,japanese
45518,italian
6489,chinese
14423,chinese
26068,brazilian
32687,french
18684,italian
25918,irish
35353,brazilian
37689,chinese
32830,french
6984,southern_us
29526,italian
42546,japanese
30742,indian
38469,italian
6678,italian
17413,mexican
20110,mexican
43229,cajun_creole
27133,filipino
48411,thai
11098,italian
18024,mexican
22540,italian
1013,mexican
35057,french
20177,chinese
26323,thai
4227,italian
34461,thai
4540,greek
36457,chinese
37262,italian
16041,italian
25790,southern_us
26546,italian
5295,indian
26689,chinese
11129,italian
42373,french
15183,italian
20054,italian
22088,italian
26034,cajun_creole
7442,moroccan
39855,thai
16795,indian
45938,mexican
21187,filipino
24985,mexican
19293,southern_us
35190,italian
48511,indian
24429,indian
16069,mexican
46173,indian
33861,chinese
17499,italian
29095,cajun_creole
27355,spanish
23,italian
14299,southern_us
15939,japanese
26371,southern_us
1544,indian
15996,cajun_creole
28808,italian
28521,chinese
22276,italian
45421,indian
1388,italian
16838,thai
4167,thai
19525,mexican
9051,indian
13537,indian
34265,southern_us
28948,french
11263,thai
42791,chinese
37584,italian
49538,southern_us
20135,italian
46558,italian
9349,chinese
10859,italian
9623,vietnamese
3610,french
29537,chinese
35360,southern_us
22957,southern_us
39629,chinese
15631,chinese
24105,mexican
15747,southern_us
48668,mexican
46662,italian
38318,cajun_creole
48588,southern_us
44549,italian
37552,korean
19931,jamaican
23871,korean
23762,southern_us
25303,italian
11340,mexican
13980,italian
7656,mexican
47486,indian
22621,mexican
9479,cajun_creole
13281,mexican
22624,japanese
27542,mexican
5778,southern_us
48800,southern_us
744,italian
27747,italian
15511,korean
39843,italian
40129,italian
2236,italian
42882,jamaican
2860,mexican
12167,indian
44860,italian
38237,southern_us
27239,southern_us
20091,italian
24091,indian
13303,italian
17,italian
16887,italian
31862,vietnamese
14437,southern_us
35092,italian
47641,cajun_creole
10067,italian
15037,chinese
20058,italian
16841,moroccan
35002,mexican
17689,japanese
13224,mexican
18356,cajun_creole
10950,italian
37642,mexican
1801,mexican
36059,mexican
5105,italian
18460,chinese
26501,chinese
31066,chinese
15589,indian
5933,french
31444,thai
42571,italian
10448,italian
11830,japanese
7223,chinese
46537,southern_us
27269,mexican
44139,italian
11162,italian
38781,thai
25429,french
3987,southern_us
3063,mexican
392,spanish
656,mexican
28508,southern_us
42332,southern_us
41775,mexican
14167,italian
1555,southern_us
24872,mexican
40323,italian
28209,korean
8772,italian
33557,italian
15016,southern_us
14866,brazilian
1638,italian
37006,vietnamese
29914,southern_us
797,thai
4209,southern_us
34027,vietnamese
15378,mexican
25802,chinese
21683,cajun_creole
30958,italian
5558,italian
29792,thai
35869,thai
24364,filipino
35401,italian
1820,italian
22651,moroccan
39614,italian
41834,mexican
21043,southern_us
14615,mexican
47588,italian
38983,mexican
31441,french
33455,chinese
25078,italian
14162,french
14603,southern_us
40713,italian
43872,irish
29222,southern_us
37701,mexican
33720,thai
43660,italian
44613,southern_us
12178,mexican
45641,italian
42803,italian
47145,southern_us
21925,italian
17233,french
28029,french
2601,filipino
45781,southern_us
37326,italian
46034,greek
12813,japanese
29934,spanish
29247,italian
48076,chinese
11352,southern_us
42956,chinese
32918,french
607,british
7801,italian
45246,southern_us
31901,chinese
20449,italian
19367,italian
41457,italian
12159,moroccan
48164,italian
48884,mexican
33137,thai
23778,southern_us
17154,chinese
49078,italian
11125,italian
4280,mexican
33377,thai
15884,mexican
44340,italian
25351,french
23271,french
36191,mexican
48074,southern_us
47618,mexican
20153,italian
40548,indian
22858,mexican
6224,greek
31972,italian
4190,southern_us
22066,southern_us
45809,mexican
16888,southern_us
41177,french
2585,filipino
34835,southern_us
27465,italian
32614,italian
23845,italian
8345,southern_us
15313,italian
36741,southern_us
6845,italian
24184,italian
10632,mexican
46732,italian
7328,mexican
37610,italian
39472,southern_us
26291,southern_us
30621,italian
5188,italian
29760,mexican
45337,southern_us
31663,french
3965,mexican
19981,italian
23268,southern_us
39421,italian
19286,italian
33493,chinese
18035,italian
19669,chinese
6073,italian
10457,southern_us
24605,indian
37873,mexican
3753,southern_us
8218,mexican
28513,italian
40161,mexican
35777,italian
38159,chinese
20380,italian
20309,italian
22178,french
44534,southern_us
36812,italian
771,italian
14453,southern_us
37861,italian
40670,chinese
33687,italian
11720,chinese
41612,brazilian
27089,italian
18732,italian
46522,italian
44217,thai
10202,italian
40090,mexican
9314,mexican
38428,southern_us
25439,cajun_creole
39775,indian
13463,japanese
21501,mexican
47894,thai
6270,chinese
37860,chinese
21988,mexican
7205,italian
12797,indian
45258,thai
30940,mexican
9264,italian
14576,indian
28890,jamaican
20128,italian
7330,mexican
20464,chinese
19619,mexican
37972,chinese
41015,italian
47310,italian
27652,italian
42503,mexican
19581,italian
20539,italian
13159,thai
45674,italian
25381,chinese
17734,mexican
15502,italian
1949,mexican
7784,chinese
23870,southern_us
42,moroccan
34881,irish
2680,irish
10299,italian
3737,italian
42343,japanese
21785,italian
8581,italian
42710,italian
16804,italian
37626,greek
48805,chinese
2746,mexican
24899,indian
25649,mexican
6723,mexican
34402,vietnamese
3080,thai
26264,southern_us
37408,southern_us
117,italian
34481,italian
43553,italian
39747,british
30499,cajun_creole
19980,japanese
32277,italian
36165,spanish
2649,italian
17428,mexican
31069,italian
26188,japanese
8944,mexican
2473,mexican
14931,indian
21552,italian
13444,italian
46119,japanese
37942,italian
32162,southern_us
36605,indian
48647,southern_us
12709,indian
1405,italian
34269,italian
31633,italian
29169,mexican
10732,mexican
40433,mexican
30014,chinese
48847,mexican
26587,chinese
36983,italian
34931,mexican
4244,mexican
16864,italian
17047,mexican
34698,mexican
44532,italian
23604,italian
27463,indian
34501,italian
13649,southern_us
988,italian
27926,southern_us
40240,cajun_creole
18053,southern_us
22028,italian
39276,italian
39745,italian
30015,italian
22494,mexican
12204,thai
43428,french
45026,vietnamese
28904,southern_us
25853,greek
25684,southern_us
31720,french
9748,thai
34476,filipino
32266,italian
46371,mexican
27590,mexican
38339,japanese
18848,italian
14586,italian
32960,italian
16071,moroccan
4465,french
11751,italian
17484,mexican
12431,mexican
14316,italian
350,italian
8350,southern_us
8150,cajun_creole
12811,italian
29552,mexican
15059,french
30181,vietnamese
5940,southern_us
3558,southern_us
1301,italian
36040,italian
17620,italian
34863,italian
22221,italian
43531,japanese
29487,italian
38609,italian
35173,southern_us
21574,italian
17311,indian
24821,vietnamese
9045,mexican
41741,japanese
37423,italian
32994,southern_us
1745,italian
48841,mexican
44365,southern_us
48137,mexican
32281,mexican
28754,japanese
8846,moroccan
9325,italian
23826,italian
3729,italian
32854,southern_us
24634,italian
35683,southern_us
41237,mexican
14264,greek
14540,italian
34479,chinese
43676,italian
4334,thai
45219,italian
38586,italian
18898,italian
9186,french
23776,indian
12057,italian
7286,indian
17178,mexican
29828,indian
39864,southern_us
45033,italian
5234,french
5148,korean
17511,italian
11619,italian
18537,mexican
8098,japanese
665,indian
3284,italian
33577,italian
582,italian
23054,italian
1107,italian
44356,italian
11102,spanish
10639,japanese
32597,italian
3225,italian
10069,thai
1725,mexican
22430,southern_us
11695,thai
1996,italian
4363,southern_us
22108,italian
24945,southern_us
18023,french
38926,mexican
47046,italian
10334,southern_us
47439,chinese
6390,filipino
25613,southern_us
941,mexican
23577,mexican
37256,indian
23274,indian
5266,italian
15242,italian
10095,brazilian
6494,chinese
18939,greek
9909,mexican
37592,italian
45816,french
5794,indian
48883,indian
22861,indian
30746,italian
43915,italian
15762,french
2193,italian
22184,thai
18771,italian
39251,indian
33808,southern_us
31324,italian
23025,filipino
6685,italian
8806,italian
45128,indian
47906,indian
16457,chinese
41292,italian
11479,southern_us
31614,italian
12477,italian
23867,indian
5114,mexican
48589,chinese
20323,indian
24453,moroccan
10894,italian
22331,italian
39611,russian
43758,greek
3677,thai
9868,southern_us
7365,chinese
36795,french
47681,southern_us
9738,italian
1975,french
21202,italian
7444,mexican
35829,french
4093,mexican
14822,southern_us
21688,british
38816,italian
27283,chinese
7176,italian
24786,mexican
34405,italian
635,italian
7364,italian
23908,chinese
35214,chinese
49205,mexican
18914,indian
15346,southern_us
23098,cajun_creole
46704,southern_us
11788,italian
41012,mexican
34837,southern_us
5497,vietnamese
13835,italian
39134,irish
42029,french
12570,italian
27268,italian
23854,italian
45995,chinese
4377,korean
18561,thai
11215,chinese
45362,thai
24466,italian
36425,italian
48902,italian
11196,indian
6030,mexican
37762,italian
29460,italian
45798,italian
31388,filipino
37731,italian
18867,chinese
9122,french
17542,mexican
22349,italian
44970,french
35984,indian
30711,mexican
30977,italian
12105,chinese
22538,italian
31376,italian
7125,italian
16878,indian
26002,italian
35469,mexican
20587,mexican
41172,italian
46381,mexican
22031,irish
45673,italian
6003,southern_us
9798,italian
19125,vietnamese
1932,italian
9091,italian
42088,mexican
22797,southern_us
30950,italian
31545,italian
31409,italian
32783,southern_us
3096,italian
40650,vietnamese
3133,italian
12746,cajun_creole
26859,italian
7415,italian
25636,italian
45735,greek
2629,mexican
18969,italian
24320,thai
43959,greek
20094,italian
47316,japanese
30590,italian
4974,southern_us
26792,chinese
27920,southern_us
30368,southern_us
37035,french
49117,mexican
12891,italian
7148,vietnamese
22433,chinese
14863,italian
15255,indian
18172,southern_us
34497,italian
16484,southern_us
23341,indian
30034,chinese
11474,southern_us
28817,indian
32402,southern_us
2511,korean
12043,mexican
33713,italian
19924,mexican
768,chinese
38569,mexican
19134,italian
29710,italian
5489,chinese
1535,mexican
11779,italian
42927,chinese
19975,mexican
44318,italian
5063,southern_us
20722,cajun_creole
7340,southern_us
38333,italian
18475,italian
28125,japanese
7617,mexican
9674,italian
41087,mexican
15430,jamaican
38896,indian
42133,italian
19220,thai
1576,southern_us
4293,mexican
8292,italian
9704,italian
2675,mexican
1664,indian
4488,greek
46837,french
42167,japanese
46449,filipino
26984,southern_us
26665,russian
40053,indian
10691,indian
47916,italian
10955,italian
13514,southern_us
22487,mexican
34831,mexican
23650,french
34852,italian
28749,italian
5536,italian
30894,mexican
2366,southern_us
17105,italian
15327,chinese
41887,italian
5920,southern_us
32376,southern_us
27864,italian
10361,moroccan
20878,greek
25461,southern_us
14051,indian
44849,southern_us
1541,mexican
908,indian
12059,italian
19464,vietnamese
6120,mexican
34498,mexican
16666,french
19118,mexican
1484,mexican
47998,italian
30282,french
28974,southern_us
16893,italian
49223,indian
35482,italian
29500,indian
26270,chinese
21551,chinese
18571,southern_us
4144,jamaican
8436,italian
24343,vietnamese
5706,indian
34003,thai
31332,italian
30861,italian
25779,filipino
5531,chinese
9085,jamaican
14711,indian
31632,italian
38002,french
4562,brazilian
26604,french
21800,cajun_creole
25844,southern_us
6113,mexican
48105,mexican
26886,italian
30639,spanish
41040,chinese
35359,italian
40971,italian
26403,italian
45138,korean
27629,southern_us
16379,southern_us
39698,mexican
43697,italian
12935,jamaican
30260,italian
27705,italian
30896,southern_us
33072,italian
18562,cajun_creole
27340,italian
39247,japanese
35549,mexican
17226,mexican
42827,italian
48490,mexican
38311,thai
17539,italian
10841,italian
13689,mexican
5138,chinese
18428,greek
47495,italian
3844,italian
41911,french
28558,thai
37652,chinese
43320,italian
3265,greek
30471,mexican
37488,mexican
46154,southern_us
17884,southern_us
41232,mexican
18734,mexican
13743,italian
36343,indian
7030,filipino
24613,indian
38710,mexican
12280,mexican
29996,italian
27749,chinese
8235,mexican
2938,cajun_creole
47824,italian
21818,japanese
10005,chinese
27040,italian
48042,mexican
18261,french
44149,southern_us
17768,indian
17698,japanese
1200,southern_us
17410,mexican
12595,southern_us
48891,italian
17784,italian
11882,french
38280,indian
480,chinese
26355,indian
45386,mexican
42955,southern_us
31678,chinese
4506,russian
44155,vietnamese
11633,italian
21253,italian
46025,italian
10314,british
46874,chinese
38432,italian
48935,italian
2490,italian
8591,mexican
26318,chinese
37469,italian
4102,italian
15647,italian
9121,indian
7929,italian
38228,southern_us
14957,greek
18414,irish
5231,italian
33604,southern_us
12735,vietnamese
19523,chinese
7853,italian
33163,italian
5630,cajun_creole
35049,greek
7965,mexican
39821,indian
27157,southern_us
28318,irish
11275,french
4034,moroccan
37380,southern_us
3470,thai
701,southern_us
37996,russian
10483,southern_us
18610,chinese
42759,italian
11426,mexican
44136,mexican
24261,chinese
8985,italian
28040,mexican
31071,mexican
6453,mexican
48762,italian
36159,moroccan
21417,japanese
26451,italian
19979,italian
44803,italian
35560,chinese
39937,filipino
6593,japanese
31735,mexican
13153,japanese
1411,mexican
31664,italian
32101,mexican
33367,mexican
46628,moroccan
32747,italian
2377,mexican
14640,italian
48493,mexican
6752,korean
17519,japanese
45167,italian
5975,cajun_creole
28189,french
37891,italian
31530,mexican
22880,mexican
41020,mexican
32047,italian
30877,southern_us
6700,mexican
34641,vietnamese
25706,italian
35164,mexican
10066,mexican
11681,italian
40920,french
43481,russian
33705,mexican
46679,french
17635,italian
6235,mexican
49572,indian
14373,southern_us
25511,greek
47652,mexican
24214,italian
40625,vietnamese
20447,italian
13533,italian
10195,filipino
27795,italian
23014,japanese
7561,mexican
23812,chinese
24952,italian
41557,italian
15847,southern_us
20202,italian
16301,thai
27106,italian
5037,southern_us
15253,italian
22270,italian
39918,italian
11398,mexican
44174,mexican
8231,italian
34639,italian
33855,southern_us
14041,italian
37934,italian
6104,indian
27251,italian
47206,mexican
46137,italian
31102,southern_us
33073,indian
4661,indian
25610,french
31029,italian
23440,indian
42385,indian
45895,italian
34229,italian
31486,japanese
47198,italian
23006,french
14166,filipino
12425,mexican
46583,italian
20880,italian
13762,southern_us
47701,thai
26679,chinese
7296,italian
8520,italian
34428,british
40138,greek
1967,indian
12854,mexican
12646,french
40178,mexican
16990,italian
172,irish
28381,chinese
41826,indian
36860,mexican
20795,mexican
6626,southern_us
20589,southern_us
4024,italian
34359,mexican
29651,italian
49442,italian
5049,cajun_creole
1337,southern_us
29433,italian
10717,italian
15957,italian
20499,italian
38018,italian
18150,southern_us
46524,mexican
40473,brazilian
21554,indian
42695,mexican
48951,mexican
46544,italian
8376,southern_us
33109,thai
41448,italian
11784,italian
36889,italian
47140,mexican
16207,mexican
4708,italian
9630,italian
43778,italian
5540,italian
33015,mexican
32258,irish
49287,indian
36720,indian
14956,italian
36140,southern_us
31818,moroccan
15827,italian
16331,italian
39064,southern_us
17103,indian
42799,southern_us
46829,mexican
39560,southern_us
19496,italian
23809,italian
4056,mexican
1214,southern_us
27520,italian
28815,mexican
38950,italian
9720,italian
16896,cajun_creole
23108,jamaican
44539,greek
45542,southern_us
10080,italian
10467,indian
29668,italian
6948,british
18308,chinese
41138,indian
35252,southern_us
45559,italian
45169,chinese
22539,italian
14601,french
46738,southern_us
36644,mexican
18064,italian
12989,indian
29125,filipino
10810,french
39796,mexican
30688,indian
25386,southern_us
5550,indian
26998,mexican
30398,brazilian
40333,mexican
24265,italian
18953,southern_us
24287,italian
36631,italian
33500,spanish
9719,indian
18589,italian
25430,spanish
48525,mexican
4337,italian
30578,southern_us
18333,southern_us
7556,indian
13108,french
30208,chinese
23114,cajun_creole
46118,italian
37800,italian
3390,italian
7445,japanese
34030,brazilian
40358,chinese
40028,italian
45708,italian
7393,vietnamese
3619,southern_us
29848,indian
25705,mexican
25919,italian
4874,italian
47709,mexican
30281,mexican
16044,southern_us
1353,chinese
1339,indian
48060,mexican
12829,cajun_creole
24191,japanese
3859,italian
10744,italian
45958,italian
9028,spanish
45733,southern_us
21752,japanese
21085,moroccan
45884,cajun_creole
22860,vietnamese
39506,italian
25569,korean
36896,chinese
33018,filipino
15341,indian
18983,italian
5885,korean
18704,italian
31610,italian
3401,indian
35168,mexican
29209,mexican
36347,chinese
1785,italian
38673,chinese
49486,chinese
13583,mexican
33926,mexican
40470,mexican
26337,mexican
6731,cajun_creole
44459,japanese
22824,japanese
29264,italian
25558,chinese
23080,chinese
14670,italian
27553,cajun_creole
17525,mexican
6077,spanish
24098,italian
2510,italian
26921,italian
23088,mexican
31468,italian
32381,italian
44835,italian
32368,chinese
27208,southern_us
14242,mexican
19659,korean
43094,southern_us
15760,italian
11814,italian
15262,mexican
21825,italian
39447,italian
18247,mexican
32682,french
37504,irish
20319,italian
32522,italian
44455,greek
49148,italian
2114,greek
31361,italian
28348,italian
22226,italian
33911,italian
16916,southern_us
35988,italian
43563,italian
35964,southern_us
26651,mexican
15924,chinese
48851,mexican
23692,southern_us
44971,mexican
31673,italian
11741,indian
1087,mexican
36591,mexican
24651,chinese
16791,french
28578,greek
4537,indian
24876,southern_us
31584,italian
39456,chinese
39474,italian
11103,indian
17650,southern_us
40495,indian
3434,mexican
10911,mexican
35249,thai
8344,italian
47259,indian
42808,indian
39649,indian
316,southern_us
43351,italian
32617,indian
27624,thai
8796,southern_us
43592,mexican
45582,italian
31146,italian
22025,greek
33118,chinese
7641,italian
48678,mexican
36267,southern_us
29542,cajun_creole
15157,indian
14285,italian
40043,italian
3532,italian
16823,vietnamese
4961,italian
27022,mexican
41659,thai
31690,indian
41702,thai
13661,italian
8855,southern_us
30533,italian
30909,italian
47943,indian
45916,french
33460,italian
35100,thai
31513,italian
15005,italian
21308,vietnamese
14321,italian
719,irish
45509,indian
10308,southern_us
2071,moroccan
853,french
30255,italian
47546,italian
13974,italian
11583,italian
36373,thai
45398,italian
36622,italian
46510,italian
15712,mexican
36418,korean
38314,thai
27960,italian
14656,indian
3838,cajun_creole
18439,cajun_creole
15998,southern_us
31815,indian
21879,mexican
40095,chinese
43972,mexican
23982,spanish
23836,french
46159,chinese
4302,french
35145,french
30222,indian
30560,mexican
19781,southern_us
16250,mexican
32866,southern_us
31665,indian
47334,vietnamese
34527,mexican
5760,italian
13027,italian
20855,southern_us
8816,italian
45001,italian
9143,cajun_creole
19989,italian
42673,italian
30565,chinese
26924,southern_us
22404,moroccan
4272,italian
2728,italian
26853,italian
20862,chinese
25107,southern_us
38168,southern_us
7053,french
28624,mexican
7237,italian
18398,mexican
46793,italian
31501,italian
20617,italian
28046,japanese
17167,italian
30370,chinese
31984,indian
25643,italian
6394,chinese
34282,thai
47658,indian
24087,italian
26732,mexican
29627,italian
37412,southern_us
15435,greek
26066,italian
47869,italian
48059,southern_us
39577,filipino
41509,italian
34606,indian
2021,mexican
2532,italian
27724,thai
8754,indian
4301,indian
25137,italian
24483,french
8566,italian
46526,italian
42148,italian
17663,vietnamese
25669,indian
4011,mexican
19432,mexican
11439,mexican
1162,vietnamese
20953,chinese
38796,italian
30043,chinese
36182,french
33840,russian
43911,cajun_creole
5736,italian
17534,italian
51,italian
1032,cajun_creole
32889,italian
34487,indian
49264,indian
5804,cajun_creole
9724,vietnamese
4112,italian
16786,italian
2781,indian
5785,mexican
17249,italian
27894,southern_us
11444,mexican
35396,italian
15083,mexican
36320,filipino
49475,chinese
32585,korean
22474,italian
3014,italian
40396,greek
36634,mexican
18543,chinese
22089,japanese
33545,southern_us
29049,southern_us
9681,italian
31476,japanese
46081,southern_us
1293,italian
3830,mexican
49201,korean
4236,italian
17185,british
48757,southern_us
48277,southern_us
19192,mexican
23579,japanese
867,french
919,italian
11704,indian
10939,southern_us
6397,italian
21926,italian
41831,mexican
29221,italian
15627,indian
24228,mexican
31854,mexican
45533,mexican
24915,chinese
6750,cajun_creole
43562,thai
37717,french
8060,italian
27317,mexican
23501,mexican
22255,italian
27812,french
31490,indian
43951,chinese
11407,italian
31821,italian
32173,indian
36050,italian
18967,southern_us
20530,mexican
21805,southern_us
28743,mexican
29386,jamaican
28475,indian
48106,mexican
14681,southern_us
49120,italian
27651,mexican
2803,mexican
27372,moroccan
25807,chinese
25050,mexican
35790,southern_us
42729,mexican
6419,italian
19723,vietnamese
11569,southern_us
10002,jamaican
28748,italian
33729,southern_us
6109,chinese
9245,korean
6013,chinese
4408,italian
3973,southern_us
5079,italian
43736,italian
43841,french
17547,mexican
1014,italian
16213,italian
27984,french
16158,chinese
13703,italian
7838,vietnamese
40922,chinese
15497,italian
18323,mexican
24432,italian
4125,mexican
47287,mexican
27909,brazilian
42533,japanese
41140,italian
12009,southern_us
24666,vietnamese
9000,italian
33269,italian
35110,mexican
14557,italian
1002,italian
3870,italian
44030,italian
4669,french
18282,japanese
25388,italian
30918,korean
31096,mexican
11806,chinese
35840,italian
29994,southern_us
16630,mexican
4862,chinese
6376,mexican
21696,italian
2875,japanese
11132,italian
22506,thai
1397,mexican
17443,southern_us
21524,italian
29622,mexican
36085,southern_us
39557,italian
2648,korean
40347,indian
38771,greek
44395,mexican
39038,italian
24321,thai
47886,italian
15905,mexican
3533,southern_us
36315,irish
46414,mexican
29440,southern_us
4754,vietnamese
17729,southern_us
42372,japanese
34214,italian
9500,chinese
25896,japanese
12995,indian
11756,chinese
22586,italian
32800,mexican
10408,mexican
10572,mexican
24046,mexican
30697,greek
46439,chinese
38885,italian
20199,mexican
45830,french
10050,indian
20936,mexican
32765,filipino
28668,french
45215,southern_us
6217,mexican
40777,mexican
46472,greek
2281,italian
38572,italian
6585,italian
14684,mexican
9667,spanish
14907,cajun_creole
8693,italian
18101,italian
21028,indian
18313,italian
9982,southern_us
6976,southern_us
40781,chinese
46741,moroccan
3444,italian
45802,italian
12432,southern_us
6856,irish
23581,mexican
9211,italian
34069,chinese
22324,jamaican
26983,brazilian
35515,italian
19409,cajun_creole
9731,moroccan
39758,southern_us
42449,vietnamese
22877,chinese
23264,mexican
26064,french
9606,southern_us
7595,korean
10261,cajun_creole
24981,chinese
47183,southern_us
12375,italian
23489,southern_us
3309,southern_us
44269,southern_us
21212,italian
44846,italian
3875,italian
